name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
athens,2017-01-12,13,4.1,9.4,13,2.9,8.7,0.8,57.4,0.174,100,8.33,rain,0,0,37.5,22.9,314.9,1019.7,31.3,10,137.1,11.8,6,,2017-01-12T07:40:40,2017-01-12T17:26:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-13,13.3,0.3,6.4,13.3,-1.4,6.3,1.5,72.8,0,0,0,,0,0,29.3,14.8,252.1,1018.7,18.1,10,134,11.8,5,,2017-01-13T07:40:25,2017-01-13T17:27:25,0.53,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-14,16.2,6.4,10.8,16.2,4.6,10.4,6.2,73.3,0.9,100,4.17,rain,0,0,39.5,37.1,218.6,1008.6,46.9,10,120.3,10.4,5,,2017-01-14T07:40:08,2017-01-14T17:28:26,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-15,14,7.3,10,14,6.5,9.5,0.6,54.5,0,0,0,,0,0,23.4,16.9,343,1013.3,49.8,9.8,71.3,6.2,4,,2017-01-15T07:39:49,2017-01-15T17:29:29,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-16,12.4,6.9,9.4,12.4,5,8.8,5.8,78.8,3.823,100,8.33,rain,0,0,28.6,14.8,33.1,1011.2,61.8,9.6,100.4,8.5,4,,2017-01-16T07:39:28,2017-01-16T17:30:32,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-17,13.8,5.3,9.4,13.8,4.1,9.2,6.3,81.7,3.923,100,12.5,rain,0,0,33.2,14.1,162.8,1012.2,56.5,10,105.6,8.9,4,,2017-01-17T07:39:04,2017-01-17T17:31:36,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-18,14.1,4.3,9.3,14.1,2.9,9,6.2,81.1,3.985,100,8.33,rain,0,0,31.7,18.4,81.7,1017.2,57.6,9.6,115.1,9.9,5,,2017-01-18T07:38:39,2017-01-18T17:32:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-19,13.7,8,10.3,13.7,4.8,9.6,6.3,77.6,5.014,100,8.33,rain,0,0,29.5,22.3,359.6,1021.8,53.4,10,122.6,10.5,5,,2017-01-19T07:38:12,2017-01-19T17:33:45,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-20,9.7,6.7,7.8,6.5,3.2,4.7,2.4,68.6,0.088,100,8.33,rain,0,0,46.4,28,1.9,1029.3,53.8,10.2,130,11.2,5,,2017-01-20T07:37:43,2017-01-20T17:34:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-21,10.5,4.5,7.4,10.5,2.4,5.2,1.6,67,0,0,0,,0,0,44.6,23.5,2.7,1029.2,47.7,10,143.7,12.5,6,,2017-01-21T07:37:12,2017-01-21T17:35:56,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-22,10.3,4,7.2,10.3,1.3,4.6,0.5,63.3,0,0,0,,0,0,55.4,31.7,6.1,1029,31.8,10,96.5,8.4,4,,2017-01-22T07:36:39,2017-01-22T17:37:02,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-23,9.3,5.7,7.6,6.8,1.6,4.7,1.4,64.7,0.1,100,4.17,rain,0,0,42.3,24.1,7,1025.8,50.8,10,119.7,10.2,5,,2017-01-23T07:36:04,2017-01-23T17:38:08,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-24,9,6.7,8.1,6.7,3.4,5.4,4.7,79.7,2.601,100,16.67,rain,0,0,38.9,23.5,0.1,1015.5,75,9.6,30.4,2.7,1,,2017-01-24T07:35:27,2017-01-24T17:39:15,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-25,8,6.3,7.1,5.2,2.4,4,3,75.3,2.408,100,12.5,rain,0,0,44.5,24.7,343.5,1017.1,74.1,9.7,95.1,8.3,4,,2017-01-25T07:34:48,2017-01-25T17:40:22,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-26,7.1,4.1,6,5.7,-0.5,2.3,0.2,66.6,0.787,100,4.17,rain,0,0,46.4,29.8,16.1,1024.3,74.1,10,95.2,8.2,4,,2017-01-26T07:34:08,2017-01-26T17:41:29,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-27,6,1,4,3.6,-1.3,1.2,-2.7,62.1,0,0,0,,0,0,51.8,26.2,8.5,1029.5,53.3,10.2,150.2,13,6,,2017-01-27T07:33:26,2017-01-27T17:42:37,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-28,10.1,-2.3,4,10.1,-4.9,3.1,-0.9,71.9,0,0,0,,0,0,31.1,14.8,10,1026.5,31.8,10,153.5,13.4,6,,2017-01-28T07:32:42,2017-01-28T17:43:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-29,9.7,2,5.8,7.4,0.7,4.4,0.3,68.2,0,0,0,,0,0,37.1,20.5,11.7,1025.5,49.5,10,136.8,11.8,6,,2017-01-29T07:31:56,2017-01-29T17:44:52,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-30,8.7,4.3,6.6,5.8,2.6,4,0.4,65.4,0,0,0,,0,0,50,27.7,1.5,1024.2,48.5,10,147.8,12.8,6,,2017-01-30T07:31:08,2017-01-30T17:46:00,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-01-31,8.3,3.4,6.1,5,1.6,3.4,-0.4,63.4,0,0,0,,0,0,38.9,27.7,7.6,1027.4,51.5,10.1,157.2,13.6,6,,2017-01-31T07:30:19,2017-01-31T17:47:08,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-01,11.3,0,5.9,11.3,-1.6,5.5,1.1,72.6,0,0,0,,0,0,18.6,11.2,343.8,1029.4,28.9,10,146.9,12.5,5,,2017-02-01T07:29:28,2017-02-01T17:48:15,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-02,15.7,1,8.4,15.7,-0.6,8.3,4.9,79.9,0,0,0,,0,0,18.9,12.4,226,1029.3,39.7,10,149,12.9,6,,2017-02-02T07:28:36,2017-02-02T17:49:23,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-03,16.6,7,11.5,16.6,6.2,11.4,7.1,75.7,0,0,0,,0,0,40.7,18.1,216.9,1025.3,43.6,9.5,133.3,11.5,6,,2017-02-03T07:27:42,2017-02-03T17:50:31,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-04,17.7,7.7,12.4,17.7,6.4,12.4,6.7,69.3,0,0,0,,0,0,32.4,20.5,242.6,1021.2,34.6,10,154.1,13.5,6,,2017-02-04T07:26:46,2017-02-04T17:51:39,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-05,17.1,11,13.8,17.1,11,13.8,7.6,66.4,0,0,0,,0,0,37.1,23.1,222.5,1016.3,46.3,10,84.8,7.3,5,,2017-02-05T07:25:49,2017-02-05T17:52:46,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-06,17,10,13.7,17,10,13.7,8.4,71.3,0,0,0,,0,0,55.4,30.4,185.7,1013.6,57.5,10.2,142.2,12.2,6,,2017-02-06T07:24:50,2017-02-06T17:53:53,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-07,15.7,9,12.2,15.7,8,12.1,7.7,74.6,10.753,100,12.5,rain,0,0,48.2,30.5,189.2,1010.9,65.8,9.6,40.4,3.5,1,,2017-02-07T07:23:50,2017-02-07T17:55:01,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-08,13.3,8.3,10.6,13.3,8,10.5,6.6,77,2.836,100,12.5,rain,0,0,28.3,16.9,2.2,1014,58.5,9.8,98.9,8.6,4,,2017-02-08T07:22:48,2017-02-08T17:56:08,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-09,12.3,7.6,9.7,12.3,5.4,8.7,5,72.7,0,0,0,,0,0,46.8,32.9,11.7,1020.6,47.3,10,85.4,7.4,3,,2017-02-09T07:21:45,2017-02-09T17:57:15,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-10,10.6,7.7,9,10.6,4.3,6.4,4.4,73.2,0,0,0,,0,0,62.9,34.9,12,1021.7,57.6,10,74.1,6.3,3,,2017-02-10T07:20:41,2017-02-10T17:58:21,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-11,8.9,6.8,7.7,5.2,2.4,3.7,1.9,66.6,0.238,100,4.17,rain,0,0,76,40.9,6.6,1023,59.6,10,85.9,7.4,3,,2017-02-11T07:19:35,2017-02-11T17:59:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-12,7.7,5.6,6.5,3.1,0.6,2.1,-0.5,60.9,0.422,100,4.17,rain,0,0,72.4,39.8,5.7,1028.4,67.9,10,177.9,15.6,7,,2017-02-12T07:18:28,2017-02-12T18:00:34,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-13,7.7,4.7,5.9,3.8,0,1.7,-2,57.5,0.022,100,4.17,rain,0,0,51.7,33.5,7.2,1029.2,71.9,10,148.4,12.8,6,,2017-02-13T07:17:20,2017-02-13T18:01:40,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-14,8.3,3.2,5.8,4.2,0,1.9,-3.8,50.5,0,0,0,,0,0,63,39.2,8,1029.9,58.4,10,146.4,12.6,5,,2017-02-14T07:16:10,2017-02-14T18:02:45,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-15,13.7,2,7.9,13.7,1.7,7.4,-3.7,46.4,0,0,0,,0,0,25.9,13.5,0.1,1029.7,17.3,10,188.5,16.3,7,,2017-02-15T07:14:59,2017-02-15T18:03:51,0.64,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-16,11.3,6,8.2,11.3,3.9,6.5,0.2,57.6,0,0,0,,0,0,56.3,28.1,8.8,1032.1,30.3,10,190.7,16.4,7,,2017-02-16T07:13:48,2017-02-16T18:04:56,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-17,13.7,3,8.2,13.7,2.2,7.7,-0.1,56.9,0,0,0,,0,0,30.1,14.2,14.4,1027.7,28.8,10,192.9,16.5,7,,2017-02-17T07:12:35,2017-02-17T18:06:01,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-18,16.5,3.3,9.9,16.5,2,9.6,4.5,71,0,0,0,,0,0,29.3,21,254.2,1023.1,27.6,10.2,181.4,15.6,7,,2017-02-18T07:11:20,2017-02-18T18:07:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-19,16.7,6.7,11.8,16.7,5.4,11.8,7.1,73.5,0,0,0,,0,0,51.8,25.6,196.1,1023.1,53.1,10,145.2,12.5,6,,2017-02-19T07:10:05,2017-02-19T18:08:09,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-20,17.5,9.3,12.9,17.5,7.9,12.9,6.6,66.8,0,0,0,,0,0,33.5,16.9,225.8,1020.3,37.3,10,170.7,14.7,7,,2017-02-20T07:08:49,2017-02-20T18:09:13,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-21,15.7,5.7,10.7,15.7,4.8,10.6,6.6,77.2,0,0,0,,0,0,33.5,14.2,25.8,1017.5,44.5,10.2,181.2,15.7,7,,2017-02-21T07:07:32,2017-02-21T18:10:16,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-22,17,5,10.9,17,5,10.9,5.9,73.1,0,0,0,,0,0,30.4,18.6,249.6,1018.7,26.3,10,196.2,16.8,7,,2017-02-22T07:06:13,2017-02-22T18:11:20,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-23,20,5,12.2,20,5,12.2,5.6,67.7,0,0,0,,0,0,36.3,20.5,213,1018.5,4.7,10.3,200.5,17.3,7,,2017-02-23T07:04:54,2017-02-23T18:12:22,0.9,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-24,18,8,13.1,18,7.6,12.9,7.4,69.9,0,0,0,,0,0,40.7,23.5,211.7,1017.5,16.9,10,202.5,17.5,7,,2017-02-24T07:03:34,2017-02-24T18:13:25,0.93,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-25,18,9.3,13.7,18,9,13.7,10,79.3,0,0,0,,0,0,33.5,21.7,195.6,1019.5,35.8,10,160.8,13.9,7,,2017-02-25T07:02:13,2017-02-25T18:14:27,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-26,16.3,11.3,13.9,16.3,11.3,13.9,10.7,81.5,1.25,100,12.5,rain,0,0,25.9,13,44.3,1021.7,65.4,9.5,106.3,9.1,4,,2017-02-26T07:00:52,2017-02-26T18:15:29,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-27,16.3,10.4,12.8,16.3,10.4,12.8,10,83.6,6.675,100,8.33,rain,0,0,29.5,13.6,57.6,1018.9,65.2,9.7,137.3,11.9,6,,2017-02-27T06:59:29,2017-02-27T18:16:31,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-02-28,17.8,8,12.3,17.8,8,12.3,9,81.7,0,0,0,,0,0,27.7,11.4,19.3,1016.3,32.6,8.2,201.2,17.3,7,,2017-02-28T06:58:06,2017-02-28T18:17:32,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-01,19,9.4,14.2,19,9.4,14.2,8.8,71.9,0,0,0,,0,0,35.3,22.2,249,1012.5,39.6,9.5,170.7,14.8,6,,2017-03-01T06:56:42,2017-03-01T18:18:33,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-02,17.3,8.9,13.4,17.3,8.5,13.4,1.2,45.6,0,0,0,,0,0,44.6,24.7,327.3,1013.1,31.2,10,219.5,19,8,,2017-03-02T06:55:17,2017-03-02T18:19:33,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-03,17.7,4,11.2,17.7,3.7,11.1,4.5,65.6,0,0,0,,0,0,22.3,11.8,22.6,1018.5,27.9,10,215.1,18.6,7,,2017-03-03T06:53:52,2017-03-03T18:20:34,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-04,18.1,5,11.6,18.1,3.9,11.3,5.4,67.6,0,0,0,,0,0,32.4,21.1,15.4,1021.3,10.4,10,222.5,19,8,,2017-03-04T06:52:26,2017-03-04T18:21:34,0.21,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-05,19,5,12,19,5,12,5.6,68.3,0,0,0,,0,0,25.9,16.6,246.6,1019.9,26.8,9.9,224.2,19.3,8,,2017-03-05T06:50:59,2017-03-05T18:22:33,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-06,18,8.7,13.7,18,7.9,13.6,8.8,73.9,0,0,0,,0,0,28.3,19.3,223,1014.4,36.5,9.5,206.8,17.7,8,,2017-03-06T06:49:32,2017-03-06T18:23:33,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-07,17,8,13.3,17,8,13.3,8,70.7,0,0,0,,0,0,40.7,21.1,187.5,1007.6,45,10,100.9,8.7,4,,2017-03-07T06:48:05,2017-03-07T18:24:32,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-08,15.4,10,12.4,15.4,7.3,12.2,7.7,74,2.707,100,12.5,rain,0,0,38.9,21.5,130.8,1003.8,63.2,9.7,80.3,7,3,,2017-03-08T06:46:36,2017-03-08T18:25:31,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-09,14.3,10,11.5,14.3,10,11.5,8.9,84.1,22.635,100,16.67,rain,0,0,38.9,25,37.3,1007.1,76.3,9.2,120.1,10.5,4,,2017-03-09T06:45:08,2017-03-09T18:26:29,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-10,15,9.7,11.8,15,9.7,11.8,7.9,78,18.022,100,8.33,rain,0,0,36.3,23.5,350.3,1003.9,72.4,9.7,142.9,12.4,5,,2017-03-10T06:43:39,2017-03-10T18:27:28,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,remote,16715099999"
athens,2017-03-11,11.7,9.2,10.5,11.7,7,10,7.3,80.7,15.054,100,16.67,rain,0,0,65.5,32.3,359.3,1000.7,74.4,8.3,44.6,4,2,,2017-03-11T06:42:09,2017-03-11T18:28:26,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-12,14.3,8.6,11.2,14.3,8.6,11.2,5.7,69.8,18.022,100,8.33,rain,0,0,61.2,37.1,356.3,1008.4,65.4,9.9,181,15.7,7,,2017-03-12T06:40:39,2017-03-12T18:29:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-13,15.7,7,11.2,15.7,4.8,11,5.1,68.6,0.65,100,4.17,rain,0,0,29.5,18.4,5.8,1015,48.7,10,227.2,19.6,8,,2017-03-13T06:39:09,2017-03-13T18:30:21,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-14,13.3,6,10.2,13.3,5,10,3.9,66,0,0,0,,0,0,38.9,16,13.5,1021.3,59.4,10,227.4,19.5,8,,2017-03-14T06:37:39,2017-03-14T18:31:19,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-15,13.5,5.8,10.7,13.5,5.8,10.7,5.1,68.9,0,0,0,,0,0,27.7,19.3,20.2,1022.7,63,10,208.9,18.1,7,,2017-03-15T06:36:08,2017-03-15T18:32:16,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-16,15.3,3.7,9.4,15.3,3,9.2,3.4,69.1,0,0,0,,0,0,38.9,19.3,0.2,1018.7,40.2,10.1,219.5,18.9,8,,2017-03-16T06:34:37,2017-03-16T18:33:13,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-17,17,3.3,10.2,17,3.1,10.1,2.4,61.4,0,0,0,,0,0,53.6,25.9,7.1,1016.3,28.3,10,247.8,21.3,8,,2017-03-17T06:33:06,2017-03-17T18:34:10,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-18,16,4,10.7,16,3.3,10.5,4.6,67.4,0,0,0,,0,0,42.5,24.1,193,1017.2,32.1,10,252.8,21.9,8,,2017-03-18T06:31:34,2017-03-18T18:35:07,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-19,20.7,10.7,15,20.7,10.7,15,6.2,57.5,0,0,0,,0,0,33.5,23.5,242.7,1011.1,43.1,10,208.6,17.9,8,,2017-03-19T06:30:03,2017-03-19T18:36:03,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-20,21.5,9.3,15.1,21.5,8.9,15,8.2,65.4,0,0,0,,0,0,19.2,13,186.7,1012.9,33.6,10,245.7,21.2,8,,2017-03-20T06:28:31,2017-03-20T18:37:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-21,20.3,8.3,14.1,20.3,7.5,14.1,9.1,73.3,0,0,0,,0,0,33.5,13.5,112.5,1012.8,41.6,10,240.9,20.8,8,,2017-03-21T06:26:59,2017-03-21T18:37:56,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-22,19.6,11.4,15.1,19.6,11.4,15.1,8.8,67.8,0,0,0,,0,0,44.4,24.7,37.3,1013,45.9,10,183.1,15.9,7,,2017-03-22T06:25:27,2017-03-22T18:38:52,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-23,20.5,9.6,15,20.5,8.5,14.9,2,43,0,0,0,,0,0,46.4,28,7,1017.2,27.6,10,265.9,22.9,9,,2017-03-23T06:23:55,2017-03-23T18:39:48,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-24,22,10.9,15.6,22,10.9,15.6,1,37.6,0,0,0,,0,0,42.5,27.2,11.9,1020.3,11.7,10,271,23.4,9,,2017-03-24T06:22:23,2017-03-24T18:40:44,0.88,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-25,22.3,5.6,14.3,22.3,5.2,14.2,3,49.9,0,0,0,,0,0,24.1,13,57.1,1019.1,18.5,10,269.2,23.2,9,,2017-03-25T06:20:52,2017-03-25T18:41:39,0.91,Clear,Clear conditions throughout the day.,clear-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-26,22.7,8.7,16.3,22.7,8.6,16.2,6.6,54.9,0,0,0,,0,0,37.7,23.5,234.5,1013.3,34.1,10,255.4,21.1,9,,2017-03-26T07:19:20,2017-03-26T19:42:35,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-27,17.4,9.3,13.2,17.4,6.9,13.1,6.4,63.8,0,0,0,,0,0,68.4,38.6,16.9,1017.1,47.9,10,256.1,22.2,9,,2017-03-27T07:17:48,2017-03-27T19:43:31,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
athens,2017-03-28,14.9,8.9,11.3,14.9,6.2,10.4,2,53.3,0,0,0,,0,0,53.6,37.1,15.1,1020.5,31.6,10,273.5,23.6,9,,2017-03-28T07:16:16,2017-03-28T19:44:26,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16716199999,LGAV,16741099999,16718099999,16716099999,16715099999"
